"79","AIX (ppc)"
"1805","AIX (ppc64)"
"1","DragonFlyBSD (amd64)"
"3","FreeBSD (aarch64)"
"779","FreeBSD (amd64)"
"47","FreeBSD (i386)"
"229","HP-UX (IA64N)"
"48","HP-UX (IA64W)"
"11","HP-UX (PA_RISC2.0)"
"6","HP-UX (ia64)"
"9727","Linux (aarch64)"
"627344","Linux (amd64)"
"2774","Linux (arm)"
"2","Linux (e2k)"
"3908","Linux (i386)"
"162","Linux (loongarch64)"
"61","Linux (mips64el)"
"1","Linux (mipsel)"
"13","Linux (ppc)"
"61","Linux (ppc64)"
"704","Linux (ppc64le)"
"4","Linux (riscv)"
"15","Linux (riscv64)"
"276","Linux (s390x)"
"8","Linux (sw64)"
"26","Linux (x86)"
"1","Linux (x86_64)"
"5972","Mac OS X (aarch64)"
"24692","Mac OS X (x86_64)"
"336915","N/A"
"5","NONSTOP_KERNEL (IA64N)"
"2","NONSTOP_KERNEL (amd64)"
"6","NONSTOP_KERNEL (x86_64N)"
"7","NetBSD (amd64)"
"1","NetBSD (i386)"
"1","OS/2 (x86)"
"1","OS/400 (ppc)"
"50","OS/400 (ppc64)"
"12","OS400 (ppc64)"
"24","OpenBSD (amd64)"
"470","SunOS (amd64)"
"110","SunOS (sparc)"
"1125","SunOS (sparcv9)"
"96","SunOS (x86)"
"2","Windows 10 (aarch64)"
"74734","Windows 10 (amd64)"
"11413","Windows 10 (x86)"
"5","Windows 11 (aarch64)"
"5678","Windows 11 (amd64)"
"122","Windows 11 (x86)"
"26","Windows 2003 (amd64)"
"166","Windows 2003 (x86)"
"3969","Windows 7 (amd64)"
"2035","Windows 7 (x86)"
"126","Windows 8 (amd64)"
"65","Windows 8 (x86)"
"1010","Windows 8.1 (amd64)"
"425","Windows 8.1 (x86)"
"2264","Windows NT (unknown) (amd64)"
"487","Windows NT (unknown) (x86)"
"89","Windows Server 2008 (amd64)"
"110","Windows Server 2008 (x86)"
"3603","Windows Server 2008 R2 (amd64)"
"1029","Windows Server 2008 R2 (x86)"
"1032","Windows Server 2012 (amd64)"
"372","Windows Server 2012 (x86)"
"17088","Windows Server 2012 R2 (amd64)"
"4231","Windows Server 2012 R2 (x86)"
"35319","Windows Server 2016 (amd64)"
"7488","Windows Server 2016 (x86)"
"1","Windows Server 2016 Datacenter (amd64)"
"4","Windows Server 2016 Standard (amd64)"
"26749","Windows Server 2019 (amd64)"
"2174","Windows Server 2019 (x86)"
"1","Windows Server 2019 Standard (amd64)"
"3350","Windows Server 2022 (amd64)"
"119","Windows Server 2022 (x86)"
"3","Windows Server version 1909 (amd64)"
"12","Windows Server version 2009 (amd64)"
"1","Windows Vista (amd64)"
"32","Windows Vista (x86)"
"3","Windows XP (amd64)"
"134","Windows XP (x86)"
"1","z/OS (s390)"
"217","z/OS (s390x)"
