"92","AIX (ppc)"
"1950","AIX (ppc64)"
"3","DragonFlyBSD (amd64)"
"2","FreeBSD (aarch64)"
"758","FreeBSD (amd64)"
"39","FreeBSD (i386)"
"228","HP-UX (IA64N)"
"28","HP-UX (IA64W)"
"12","HP-UX (PA_RISC2.0)"
"1","HP-UX (PA_RISC2.0W)"
"4","HP-UX (ia64)"
"6858","Linux (aarch64)"
"606854","Linux (amd64)"
"2812","Linux (arm)"
"3","Linux (e2k)"
"4506","Linux (i386)"
"1","Linux (ia64)"
"54","Linux (loongarch64)"
"82","Linux (mips64el)"
"20","Linux (ppc)"
"70","Linux (ppc64)"
"722","Linux (ppc64le)"
"2","Linux (riscv)"
"4","Linux (riscv64)"
"3","Linux (s390)"
"267","Linux (s390x)"
"1","Linux (sparcv9)"
"8","Linux (sw64)"
"24","Linux (x86)"
"1","Linux (x86_64)"
"5","Linux (zArch_64)"
"2735","Mac OS X (aarch64)"
"1","Mac OS X (amd64)"
"29999","Mac OS X (x86_64)"
"1","MidnightBSD (amd64)"
"1","MidnightBSD (i386)"
"346749","N/A"
"6","NONSTOP_KERNEL (IA64N)"
"1","NONSTOP_KERNEL (amd64)"
"9","NONSTOP_KERNEL (x86_64N)"
"8","NetBSD (amd64)"
"2","NetBSD (i386)"
"2","OS/400 (ppc)"
"40","OS/400 (ppc64)"
"10","OS400 (ppc64)"
"21","OpenBSD (amd64)"
"1","OpenBSD (i386)"
"622","SunOS (amd64)"
"117","SunOS (sparc)"
"1169","SunOS (sparcv9)"
"87","SunOS (x86)"
"2","Windows 10 (aarch64)"
"70990","Windows 10 (amd64)"
"18309","Windows 10 (x86)"
"1036","Windows 11 (amd64)"
"155","Windows 11 (x86)"
"1","Windows 2000 (x86)"
"35","Windows 2003 (amd64)"
"1442","Windows 2003 (x86)"
"4987","Windows 7 (amd64)"
"3781","Windows 7 (x86)"
"117","Windows 8 (amd64)"
"82","Windows 8 (x86)"
"1308","Windows 8.1 (amd64)"
"659","Windows 8.1 (x86)"
"2760","Windows NT (unknown) (amd64)"
"673","Windows NT (unknown) (x86)"
"111","Windows Server 2008 (amd64)"
"164","Windows Server 2008 (x86)"
"4837","Windows Server 2008 R2 (amd64)"
"1623","Windows Server 2008 R2 (x86)"
"1617","Windows Server 2012 (amd64)"
"522","Windows Server 2012 (x86)"
"21921","Windows Server 2012 R2 (amd64)"
"6545","Windows Server 2012 R2 (x86)"
"32839","Windows Server 2016 (amd64)"
"10228","Windows Server 2016 (x86)"
"1","Windows Server 2016 Datacenter (amd64)"
"5","Windows Server 2016 Standard (amd64)"
"19470","Windows Server 2019 (amd64)"
"2275","Windows Server 2019 (x86)"
"1","Windows Server 2019 Standard (amd64)"
"292","Windows Server 2022 (amd64)"
"38","Windows Server 2022 (x86)"
"5","Windows Server version 1909 (amd64)"
"1","Windows Server version 2009 (amd64)"
"5","Windows Vista (amd64)"
"34","Windows Vista (x86)"
"2","Windows XP (amd64)"
"199","Windows XP (x86)"
"3","z/OS (s390)"
"191","z/OS (s390x)"
