"130","AIX (ppc)"
"1963","AIX (ppc64)"
"2","DragonFlyBSD (amd64)"
"4","FreeBSD (aarch64)"
"764","FreeBSD (amd64)"
"71","FreeBSD (i386)"
"284","HP-UX (IA64N)"
"23","HP-UX (IA64W)"
"16","HP-UX (PA_RISC2.0)"
"10","HP-UX (ia64)"
"5390","Linux (aarch64)"
"572537","Linux (amd64)"
"2868","Linux (arm)"
"5000","Linux (i386)"
"2","Linux (ia64)"
"36","Linux (loongarch64)"
"163","Linux (mips64el)"
"21","Linux (ppc)"
"82","Linux (ppc64)"
"698","Linux (ppc64le)"
"2","Linux (riscv64)"
"2","Linux (s390)"
"292","Linux (s390x)"
"1","Linux (sparcv9)"
"10","Linux (sw64)"
"23","Linux (x86)"
"1","Linux (x86_64)"
"4","Linux (zArch_64)"
"803","Mac OS X (aarch64)"
"3","Mac OS X (amd64)"
"30848","Mac OS X (x86_64)"
"1","MidnightBSD (amd64)"
"1","MidnightBSD (i386)"
"301330","N/A"
"4","NONSTOP_KERNEL (IA64N)"
"7","NONSTOP_KERNEL (x86_64N)"
"8","NetBSD (amd64)"
"2","OS/400 (ppc)"
"44","OS/400 (ppc64)"
"11","OS400 (ppc64)"
"25","OpenBSD (amd64)"
"689","SunOS (amd64)"
"158","SunOS (sparc)"
"1204","SunOS (sparcv9)"
"102","SunOS (x86)"
"65960","Windows 10 (amd64)"
"20774","Windows 10 (x86)"
"1","Windows 2000 (x86)"
"53","Windows 2003 (amd64)"
"1149","Windows 2003 (x86)"
"6987","Windows 7 (amd64)"
"5861","Windows 7 (x86)"
"156","Windows 8 (amd64)"
"147","Windows 8 (x86)"
"1779","Windows 8.1 (amd64)"
"835","Windows 8.1 (x86)"
"2456","Windows NT (unknown) (amd64)"
"738","Windows NT (unknown) (x86)"
"146","Windows Server 2008 (amd64)"
"207","Windows Server 2008 (x86)"
"5788","Windows Server 2008 R2 (amd64)"
"2331","Windows Server 2008 R2 (x86)"
"1832","Windows Server 2012 (amd64)"
"645","Windows Server 2012 (x86)"
"24085","Windows Server 2012 R2 (amd64)"
"8372","Windows Server 2012 R2 (x86)"
"30522","Windows Server 2016 (amd64)"
"11777","Windows Server 2016 (x86)"
"1","Windows Server 2016 Datacenter (amd64)"
"6","Windows Server 2016 Standard (amd64)"
"12456","Windows Server 2019 (amd64)"
"1778","Windows Server 2019 (x86)"
"4","Windows Server version 1909 (amd64)"
"3","Windows Vista (amd64)"
"26","Windows Vista (x86)"
"3","Windows XP (amd64)"
"388","Windows XP (x86)"
"6","z/OS (s390)"
"196","z/OS (s390x)"
