"hudson-model-PhpProject","1"
"org-cloudbees-literate-jenkins-LiterateBranchProject","1"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-StoreVersion","1"
"org-jenkinsci-plugins-pluginintegrationnew-LcaToolProject","1"
"org-cloudbees-literate-jenkins-LiterateMultibranchProject","2"
"org-jenkinsci-plugins-jobexecutors-toplevelitems-PortalNotifier","2"
"hudson-model-CppProject","7"
"org-jenkinsci-plugins-coordinator-dummy-model-CoordinatorProject","7"
"com-github-mjdetullio-jenkins-plugins-multibranch-IvyMultiBranchProject","8"
"org-jenkinsci-plugins-Gopaddleproject","11"
"hudson-model-HtmlProject","13"
"org-jenkinsci-plugins-drupal-projects-DrupalProject","18"
"org-jvnet-hudson-test-MockFolder","20"
"com-barchart-jenkins-cascade-CascadeProject","21"
"hudson-model-GolangProject","37"
"hudson-plugin-smartjob-SmartJob","39"
"hudson-drools-DroolsProject","48"
"com-github-mjdetullio-jenkins-plugins-multibranch-MatrixMultiBranchProject","85"
"org-jenkinsci-plugins-spoontrigger-SpoonProject","155"
"com-groupon-jenkins-dynamic-build-DynamicProject","195"
"captmorgan-ExternalProject","197"
"hudson-plugins-job_dependency-projects-MasterProject","332"
"org-jenkinsci-plugins-coordinator-model-CoordinatorProject","523"
"com-groupon-jenkins-dynamic-organizationcontainer-OrganizationContainer","612"
"com-github-mjdetullio-jenkins-plugins-multibranch-MavenMultiBranchProject","1166"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-PipelineMultiBranchDefaultsProject","1519"
"org-jenkinsci-plugins-jobgenerator-JobGenerator","3348"
"com-github-mjdetullio-jenkins-plugins-multibranch-FreeStyleMultiBranchProject","3736"
"hudson-model-ExternalJob","4757"
"hudson-ivy-IvyModuleSet","5071"
"jenkins-branch-OrganizationFolder","11573"
"hudson-plugins-project_inheritance-projects-InheritanceProject","25207"
"com-cloudbees-plugins-flow-BuildFlow","182471"
"org-jenkinsci-plugins-workflow-multibranch-WorkflowMultiBranchProject","235836"
"com-tikal-jenkins-plugins-multijob-MultiJobProject","246024"
"hudson-matrix-MatrixProject","276661"
"com-cloudbees-hudson-plugins-folder-Folder","780652"
"hudson-maven-MavenModuleSet","1684179"
"org-jenkinsci-plugins-workflow-job-WorkflowJob","2748940"
"hudson-model-FreeStyleProject","11480038"
