"269",""AIX (ppc)""
"236",""AIX (ppc64)""
"1",""Darwin (ppc)""
"175",""FreeBSD (amd64)""
"73",""FreeBSD (i386)""
"146",""HP-UX (IA64N)""
"32",""HP-UX (IA64W)""
"58",""HP-UX (PA_RISC2.0)""
"39213",""Linux (amd64)""
"41",""Linux (arm)""
"14066",""Linux (i386)""
"16",""Linux (ia64)""
"30",""Linux (ppc)""
"23",""Linux (ppc64)""
"1",""Linux (s390)""
"42",""Linux (s390x)""
"130",""Linux (x86)""
"5",""Mac OS X (amd64)""
"143",""Mac OS X (i386)""
"16",""Mac OS X (ppc)""
"4921",""Mac OS X (x86_64)""
"2",""NetBSD (i386)""
"1",""OS/400 (PowerPC)""
"1",""OpenBSD (amd64)""
"3",""OpenBSD (i386)""
"35",""SunOS (amd64)""
"1250",""SunOS (sparc)""
"105",""SunOS (sparcv9)""
"787",""SunOS (x86)""
"1",""UnixWare (IA32)""
"55",""Windows 2000 (x86)""
"662",""Windows 2003 (amd64)""
"4942",""Windows 2003 (x86)""
"3169",""Windows 7 (amd64)""
"6435",""Windows 7 (x86)""
"72",""Windows 8 (amd64)""
"60",""Windows 8 (x86)""
"154",""Windows NT (unknown) (amd64)""
"150",""Windows NT (unknown) (x86)""
"1",""Windows NT (x86)""
"7",""Windows Server 2003 (amd64)""
"42",""Windows Server 2003 (x86)""
"581",""Windows Server 2008 (amd64)""
"1367",""Windows Server 2008 (x86)""
"3675",""Windows Server 2008 R2 (amd64)""
"3940",""Windows Server 2008 R2 (x86)""
"23",""Windows Server 2012 (amd64)""
"18",""Windows Server 2012 (x86)""
"93",""Windows Vista (amd64)""
"504",""Windows Vista (x86)""
"174",""Windows XP (amd64)""
"6284",""Windows XP (x86)""
"31539","N/A"
