"98","AIX (ppc)"
"1860","AIX (ppc64)"
"5","DragonFlyBSD (amd64)"
"4","FreeBSD (aarch64)"
"749","FreeBSD (amd64)"
"38","FreeBSD (i386)"
"254","HP-UX (IA64N)"
"47","HP-UX (IA64W)"
"14","HP-UX (PA_RISC2.0)"
"1","HP-UX (PA_RISC2.0W)"
"4","HP-UX (ia64)"
"7595","Linux (aarch64)"
"617218","Linux (amd64)"
"2578","Linux (arm)"
"3","Linux (e2k)"
"4828","Linux (i386)"
"1","Linux (ia64)"
"81","Linux (loongarch64)"
"78","Linux (mips64el)"
"20","Linux (ppc)"
"62","Linux (ppc64)"
"738","Linux (ppc64le)"
"5","Linux (riscv)"
"8","Linux (riscv64)"
"3","Linux (s390)"
"263","Linux (s390x)"
"1","Linux (sparcv9)"
"7","Linux (sw64)"
"22","Linux (x86)"
"1","Linux (x86_64)"
"2","Linux (zArch_64)"
"3279","Mac OS X (aarch64)"
"1","Mac OS X (amd64)"
"28745","Mac OS X (x86_64)"
"332503","N/A"
"4","NONSTOP_KERNEL (IA64N)"
"6","NONSTOP_KERNEL (x86_64N)"
"8","NetBSD (amd64)"
"1","NetBSD (i386)"
"1","OS/2 (x86)"
"4","OS/400 (ppc)"
"61","OS/400 (ppc64)"
"11","OS400 (ppc64)"
"20","OpenBSD (amd64)"
"585","SunOS (amd64)"
"123","SunOS (sparc)"
"1194","SunOS (sparcv9)"
"94","SunOS (x86)"
"1","Windows 10 (aarch64)"
"71792","Windows 10 (amd64)"
"17940","Windows 10 (x86)"
"1911","Windows 11 (amd64)"
"155","Windows 11 (x86)"
"1","Windows 2000 (x86)"
"39","Windows 2003 (amd64)"
"1496","Windows 2003 (x86)"
"4696","Windows 7 (amd64)"
"3211","Windows 7 (x86)"
"172","Windows 8 (amd64)"
"78","Windows 8 (x86)"
"1092","Windows 8.1 (amd64)"
"594","Windows 8.1 (x86)"
"2652","Windows NT (unknown) (amd64)"
"620","Windows NT (unknown) (x86)"
"105","Windows Server 2008 (amd64)"
"161","Windows Server 2008 (x86)"
"4491","Windows Server 2008 R2 (amd64)"
"1555","Windows Server 2008 R2 (x86)"
"1858","Windows Server 2012 (amd64)"
"500","Windows Server 2012 (x86)"
"20638","Windows Server 2012 R2 (amd64)"
"6209","Windows Server 2012 R2 (x86)"
"35798","Windows Server 2016 (amd64)"
"9910","Windows Server 2016 (x86)"
"1","Windows Server 2016 Datacenter (amd64)"
"4","Windows Server 2016 Standard (amd64)"
"20699","Windows Server 2019 (amd64)"
"2586","Windows Server 2019 (x86)"
"677","Windows Server 2022 (amd64)"
"92","Windows Server 2022 (x86)"
"5","Windows Server version 1909 (amd64)"
"3","Windows Server version 2009 (amd64)"
"5","Windows Vista (amd64)"
"38","Windows Vista (x86)"
"2","Windows XP (amd64)"
"184","Windows XP (x86)"
"3","z/OS (s390)"
"230","z/OS (s390x)"
