"0","241"
"1","1204"
"2","7426"
"3","530"
"4","528"
"5","286"
"6","165"
"7","80"
"8","113"
"9","43"
"10","83"
"11","33"
"12","31"
"13","18"
"14","14"
"15","17"
"16","15"
"17","10"
"18","9"
"19","5"
"20","5"
"21","7"
"22","4"
"23","3"
"24","2"
"25","7"
"26","3"
"27","3"
"28","3"
"29","1"
"30","3"
"31","2"
"32","3"
"33","1"
"34","1"
"35","2"
"36","1"
"37","3"
"39","1"
"40","2"
"41","2"
"42","3"
"45","1"
"46","1"
"47","2"
"49","2"
"50","1"
"55","1"
"57","1"
"59","1"
"61","1"
"62","1"
"66","1"
"70","1"
"71","2"
"80","1"
"97","1"
