"com-github-mjdetullio-jenkins-plugins-multibranch-IvyMultiBranchProject","1"
"com-google-jenkins-plugins-dsl-YamlProject","1"
"org-jvnet-hudson-plugins-ade-project-IfarmProject","1"
"hudson-plugins-customer-data-template-DependencyStyleProject","2"
"org-jenkinsci-plugins-drupal-projects-DrupalProject","3"
"org-jvnet-hudson-test-MockFolder","3"
"hudson-plugins-customer-data-template-DataWarehouseStyleProject","5"
"com-barchart-jenkins-cascade-CascadeProject","22"
"com-github-mjdetullio-jenkins-plugins-multibranch-MatrixMultiBranchProject","27"
"hudson-plugin-smartjob-SmartJob","70"
"com-github-mjdetullio-jenkins-plugins-multibranch-MavenMultiBranchProject","252"
"org-jenkinsci-plugins-coordinator-model-CoordinatorProject","453"
"com-github-mjdetullio-jenkins-plugins-multibranch-FreeStyleMultiBranchProject","636"
"org-jenkinsci-plugins-jobgenerator-JobGenerator","1014"
"hudson-ivy-IvyModuleSet","1868"
"hudson-model-ExternalJob","4623"
"hudson-plugins-project_inheritance-projects-InheritanceProject","6235"
"com-cloudbees-plugins-flow-BuildFlow","13050"
"org-jenkinsci-plugins-pipeline-multibranch-defaults-PipelineMultiBranchDefaultsProject","16216"
"jenkins-branch-OrganizationFolder","52335"
"hudson-matrix-MatrixProject","238501"
"com-tikal-jenkins-plugins-multijob-MultiJobProject","852649"
"hudson-maven-MavenModuleSet","1932226"
"org-jenkinsci-plugins-workflow-multibranch-WorkflowMultiBranchProject","2026153"
"com-cloudbees-hudson-plugins-folder-Folder","3075679"
"hudson-model-FreeStyleProject","20095596"
"org-jenkinsci-plugins-workflow-job-WorkflowJob","51981647"
