"402","AIX (ppc)"
"1150","AIX (ppc64)"
"1","Darwin (ppc)"
"1","DragonFlyBSD (amd64)"
"461","FreeBSD (amd64)"
"274","FreeBSD (i386)"
"281","HP-UX (IA64N)"
"93","HP-UX (IA64W)"
"82","HP-UX (PA_RISC2.0)"
"2","HP-UX (PA_RISC2.0W)"
"5","HP-UX (ia64)"
"31","Linux (aarch64)"
"195553","Linux (amd64)"
"621","Linux (arm)"
"13389","Linux (i386)"
"11","Linux (ia64)"
"1","Linux (mips)"
"1","Linux (mips64)"
"2","Linux (mipsel)"
"33","Linux (ppc)"
"191","Linux (ppc64)"
"128","Linux (ppc64le)"
"10","Linux (s390)"
"163","Linux (s390x)"
"4","Linux (sparcv9)"
"188","Linux (x86)"
"1","Mac OS X (amd64)"
"3","Mac OS X (i386)"
"1","Mac OS X (ppc)"
"16794","Mac OS X (x86_64)"
"107390","N/A"
"2","NONSTOP_KERNEL (IA64N)"
"2","NetBSD (amd64)"
"2","NetBSD (i386)"
"2","OS/400 (ppc64)"
"15","OpenBSD (amd64)"
"3","OpenBSD (i386)"
"417","SunOS (amd64)"
"1477","SunOS (sparc)"
"443","SunOS (sparcv9)"
"1119","SunOS (x86)"
"29","Windows (amd64)"
"1","Windows (x86)"
"1377","Windows 10 (amd64)"
"1869","Windows 10 (x86)"
"11","Windows 2000 (x86)"
"383","Windows 2003 (amd64)"
"2504","Windows 2003 (x86)"
"18442","Windows 7 (amd64)"
"24012","Windows 7 (x86)"
"707","Windows 8 (amd64)"
"742","Windows 8 (x86)"
"1972","Windows 8.1 (amd64)"
"2363","Windows 8.1 (x86)"
"254","Windows NT (unknown) (amd64)"
"250","Windows NT (unknown) (x86)"
"1","Windows NT (x86)"
"10","Windows Server 2003 (amd64)"
"14","Windows Server 2003 (x86)"
"606","Windows Server 2008 (amd64)"
"1230","Windows Server 2008 (x86)"
"14522","Windows Server 2008 R2 (amd64)"
"10134","Windows Server 2008 R2 (x86)"
"4349","Windows Server 2012 (amd64)"
"2649","Windows Server 2012 (x86)"
"6819","Windows Server 2012 R2 (amd64)"
"5507","Windows Server 2012 R2 (x86)"
"2","Windows Server 2016 Technical Preview 4 (amd64)"
"38","Windows Vista (amd64)"
"379","Windows Vista (x86)"
"37","Windows XP (amd64)"
"2144","Windows XP (x86)"
"8","z/OS (s390)"
"36","z/OS (s390x)"
