"344",""AIX (ppc)""
"224",""AIX (ppc64)""
"3",""Bitrig (amd64)""
"2",""Darwin (i386)""
"1",""Darwin (universal)""
"218",""FreeBSD (amd64)""
"104",""FreeBSD (i386)""
"131",""HP-UX (IA64N)""
"26",""HP-UX (IA64W)""
"66",""HP-UX (PA_RISC2.0)""
"1",""HP-UX (ia64)""
"52806",""Linux (amd64)""
"65",""Linux (arm)""
"15038",""Linux (i386)""
"17",""Linux (ia64)""
"36",""Linux (ppc)""
"36",""Linux (ppc64)""
"1",""Linux (s390)""
"41",""Linux (s390x)""
"133",""Linux (x86)""
"13",""Mac OS X (amd64)""
"118",""Mac OS X (i386)""
"12",""Mac OS X (ppc)""
"6470",""Mac OS X (x86_64)""
"4",""NetBSD (amd64)""
"6",""OpenBSD (amd64)""
"5",""OpenBSD (i386)""
"38",""SunOS (amd64)""
"1429",""SunOS (sparc)""
"102",""SunOS (sparcv9)""
"820",""SunOS (x86)""
"1",""UnixWare (IA32)""
"61",""Windows 2000 (x86)""
"698",""Windows 2003 (amd64)""
"4999",""Windows 2003 (x86)""
"4747",""Windows 7 (amd64)""
"8802",""Windows 7 (x86)""
"255",""Windows 8 (amd64)""
"168",""Windows 8 (x86)""
"1",""Windows NT (unknown) (ARM)""
"186",""Windows NT (unknown) (amd64)""
"548",""Windows NT (unknown) (x86)""
"10",""Windows Server 2003 (amd64)""
"32",""Windows Server 2003 (x86)""
"619",""Windows Server 2008 (amd64)""
"1575",""Windows Server 2008 (x86)""
"5204",""Windows Server 2008 R2 (amd64)""
"5410",""Windows Server 2008 R2 (x86)""
"153",""Windows Server 2012 (amd64)""
"72",""Windows Server 2012 (x86)""
"1",""Windows Server 8 (amd64)""
"100",""Windows Vista (amd64)""
"532",""Windows Vista (x86)""
"169",""Windows XP (amd64)""
"6518",""Windows XP (x86)""
"1",""z/OS (s390)""
"38481","N/A"
