"0","667"
"1","7310"
"2","63556"
"3","7600"
"4","8462"
"5","5458"
"6","3812"
"7","1928"
"8","3115"
"9","1322"
"10","3324"
"11","939"
"12","1394"
"13","726"
"14","743"
"15","841"
"16","855"
"17","460"
"18","529"
"19","389"
"20","1052"
"21","357"
"22","360"
"23","268"
"24","341"
"25","339"
"26","282"
"27","207"
"28","241"
"29","170"
"30","359"
"31","161"
"32","202"
"33","148"
"34","155"
"35","165"
"36","132"
"37","143"
"38","131"
"39","91"
"40","186"
"41","104"
"42","96"
"43","84"
"44","103"
"45","98"
"46","88"
"47","66"
"48","98"
"49","59"
"50","188"
"51","66"
"52","53"
"53","82"
"54","62"
"55","70"
"56","54"
"57","49"
"58","63"
"59","56"
"60","102"
"61","50"
"62","57"
"63","46"
"64","43"
"65","43"
"66","64"
"67","37"
"68","28"
"69","33"
"70","27"
"71","34"
"72","51"
"73","24"
"74","28"
"75","36"
"76","28"
"77","32"
"78","26"
"79","19"
"80","48"
"81","30"
"82","37"
"83","25"
"84","22"
"85","20"
"86","35"
"87","21"
"88","23"
"89","24"
"90","28"
"91","19"
"92","20"
"93","23"
"94","22"
"95","10"
"96","17"
"97","25"
"98","23"
"99","15"
"100","62"
"101","22"
"102","21"
"103","18"
"104","23"
"105","24"
"106","23"
"107","18"
"108","21"
"109","17"
"110","16"
"111","16"
"112","16"
"113","10"
"114","13"
"115","12"
"116","14"
"117","6"
"118","13"
"119","11"
"120","18"
"121","10"
"122","16"
"123","15"
"124","13"
"125","18"
"126","12"
"127","11"
"128","12"
"129","13"
"130","9"
"131","8"
"132","5"
"133","6"
"134","7"
"135","11"
"136","8"
"137","6"
"138","11"
"139","12"
"140","16"
"141","9"
"142","9"
"143","5"
"144","5"
"145","8"
"146","14"
"147","7"
"148","9"
"149","6"
"150","14"
"151","11"
"152","12"
"153","18"
"154","8"
"155","10"
"156","7"
"157","6"
"158","7"
"159","8"
"160","7"
"161","7"
"162","10"
"163","16"
"164","5"
"165","6"
"166","8"
"167","14"
"168","2"
"169","4"
"170","5"
"171","6"
"172","4"
"173","7"
"174","3"
"175","5"
"176","5"
"177","8"
"178","3"
"179","6"
"180","4"
"181","6"
"182","6"
"183","7"
"184","5"
"185","3"
"186","5"
"187","3"
"188","6"
"189","4"
"190","2"
"191","1"
"192","2"
"193","7"
"194","3"
"195","3"
"196","4"
"197","6"
"198","4"
"199","3"
"200","13"
"201","3"
"202","5"
"203","6"
"204","4"
"205","3"
"206","5"
"207","2"
"208","1"
"210","2"
"211","3"
"212","5"
"213","2"
"215","3"
"216","3"
"217","3"
"218","2"
"219","3"
"220","4"
"221","4"
"222","2"
"223","2"
"224","1"
"225","3"
"226","5"
"227","1"
"228","4"
"230","9"
"231","1"
"232","1"
"233","1"
"234","6"
"235","2"
"236","5"
"237","4"
"238","2"
"239","3"
"240","4"
"241","3"
"242","2"
"243","4"
"244","1"
"245","4"
"246","2"
"247","1"
"248","2"
"249","1"
"250","3"
"251","3"
"252","4"
"254","3"
"255","1"
"256","3"
"257","1"
"258","4"
"260","6"
"261","1"
"262","1"
"264","3"
"266","1"
"267","2"
"268","2"
"270","2"
"271","2"
"272","1"
"274","1"
"275","3"
"276","3"
"277","3"
"278","2"
"279","1"
"280","1"
"281","1"
"282","1"
"283","2"
"284","3"
"285","2"
"286","4"
"287","1"
"288","1"
"289","3"
"290","1"
"291","2"
"292","2"
"293","3"
"294","1"
"295","3"
"296","2"
"297","2"
"298","2"
"300","4"
"302","3"
"303","3"
"304","3"
"305","2"
"306","1"
"307","2"
"309","1"
"310","2"
"311","4"
