"1.368","38"
"1.369","59"
"1.370","14"
"1.371","29"
"1.372","43"
"1.373","48"
"1.374","90"
"1.375","36"
"1.376","70"
"1.377","68"
"1.378","52"
"1.379","131"
"1.379 (private)","2"
"1.380","29"
"1.381","124"
"1.382","30"
"1.383","83"
"1.384","120"
"1.385","45"
"1.386","310"
"1.387","43"
"1.388","48"
"1.389","97"
"1.390","9"
"1.391","19"
"1.392","102"
"1.392.LI10","2"
"1.392.LI21","1"
"1.392.LI22","1"
"1.392 (private)","1"
"1.393","204"
"1.394","288"
"1.395","503"
"1.395.1","467"
"1.395.1 (private)","25"
"1.395 (private)","1"
"1.396","30"
"1.397","25"
"1.398","38"
"1.399","60"
"1.400","54"
"1.401","68"
"1.401 (private)","1"
"1.403","74"
"1.404","64"
"1.405","51"
"1.406","47"
"1.407","12"
"1.408","65"
"1.409","96"
"1.409.1","226"
"1.409.1 (private)","2"
"1.409.2","57"
"1.409.3","41"
"1.410","160"
"1.410 (private)","29"
"1.411","91"
"1.412","64"
"1.413","161"
"1.414","117"
"1.415","76"
"1.416","18"
"1.417","97"
"1.418","103"
"1.419","82"
"1.420","120"
"1.421","118"
"1.423","115"
"1.424","374"
"1.424.0.1","2"
"1.424.1","135"
"1.424.2","177"
"1.424.3","16"
"1.424.4","1"
"1.424.5","1"
"1.424.6","536"
"1.424.6.1 ","5"
"1.424.6.10","1"
"1.425","176"
"1.426","77"
"1.427","186"
"1.428","175"
"1.429","126"
"1.430","218"
"1.431","162"
"1.432","258"
"1.433","180"
"1.434","237"
"1.435","120"
"1.436","225"
"1.436-patched","1"
"1.437","201"
"1.438","225"
"1.439","165"
"1.440","251"
"1.441","401"
"1.442","311"
"1.443","296"
"1.444","220"
"1.445","150"
"1.446","250"
"1.447","423"
"1.447.1","454"
"1.447.1-alpha-1","2"
"1.447.2","789"
"1.448","254"
"1.449","467"
"1.450","843"
"1.451","847"
"1.452","462"
"1.453","15"
"1.454","514"
"1.455","560"
"1.456","583"
"1.457","665"
"1.458","591"
"1.459","558"
"1.460","1009"
"1.460.1-vanguard-1","1"
"1.461","708"
"1.462","756"
"1.463","804"
"1.464","1018"
"1.464.2ms","3"
"1.465","970"
"1.466","1078"
"1.466.1","102"
"1.467","908"
"1.468","119"
"1.469","354"
"1.470","1009"
"1.471","1336"
"1.472","2183"
"1.473","3392"
"1.474","5244"
"1.475","4731"
"code2cloud-1.384 (private)","4"
