"2",""(0701716120076)""
"1",""0311213050570""
"1",""0701716080180""
"381",""AIX (ppc)""
"1461",""AIX (ppc64)""
"1",""BSDSUniX (amd64)""
"2",""DragonFlyBSD (amd64)""
"632",""FreeBSD (amd64)""
"320",""FreeBSD (i386)""
"356",""HP-UX (IA64N)""
"32",""HP-UX (IA64W)""
"50",""HP-UX (PA_RISC2.0)""
"1",""HP-UX (PA_RISC2.0W)""
"11",""HP-UX (ia64)""
"461",""Linux (aarch64)""
"324109",""Linux (amd64)""
"1114",""Linux (arm)""
"1",""Linux (e2k)""
"9169",""Linux (i386)""
"7",""Linux (ia64)""
"1",""Linux (mips64)""
"40",""Linux (mips64el)""
"23",""Linux (ppc)""
"188",""Linux (ppc64)""
"435",""Linux (ppc64le)""
"6",""Linux (s390)""
"258",""Linux (s390x)""
"6",""Linux (sparcv9)""
"1",""Linux (sw_64)""
"100",""Linux (x86)""
"3",""Linux (zArch_64)""
"2",""Mac OS X (i386)""
"23284",""Mac OS X (x86_64)""
"24",""NONSTOP_KERNEL (IA64N)""
"11",""NONSTOP_KERNEL (x86_64N)""
"1",""NetBSD (amd64)""
"1",""NetBSD (i386)""
"2",""OS/400 (PowerPC)""
"8",""OS/400 (ppc)""
"6",""OS/400 (ppc64)""
"21",""OpenBSD (amd64)""
"6",""OpenBSD (i386)""
"800",""SunOS (amd64)""
"843",""SunOS (sparc)""
"1168",""SunOS (sparcv9)""
"718",""SunOS (x86)""
"7",""Windows (amd64)""
"1",""Windows (x86)""
"11578",""Windows 10 (amd64)""
"10526",""Windows 10 (x86)""
"2",""Windows 2000 (x86)""
"202",""Windows 2003 (amd64)""
"1226",""Windows 2003 (x86)""
"22740",""Windows 7 (amd64)""
"24206",""Windows 7 (x86)""
"699",""Windows 8 (amd64)""
"335",""Windows 8 (x86)""
"2490",""Windows 8.1 (amd64)""
"1878",""Windows 8.1 (x86)""
"1064",""Windows NT (unknown) (amd64)""
"1245",""Windows NT (unknown) (x86)""
"8",""Windows Server 2003 (amd64)""
"6",""Windows Server 2003 (x86)""
"452",""Windows Server 2008 (amd64)""
"808",""Windows Server 2008 (x86)""
"16408",""Windows Server 2008 R2 (amd64)""
"8695",""Windows Server 2008 R2 (x86)""
"3562",""Windows Server 2012 (amd64)""
"1647",""Windows Server 2012 (x86)""
"20643",""Windows Server 2012 R2 (amd64)""
"11046",""Windows Server 2012 R2 (x86)""
"3219",""Windows Server 2016 (amd64)""
"2322",""Windows Server 2016 (x86)""
"1",""Windows Server 2016 Standard (amd64)""
"1",""Windows Server 8 (amd64)""
"13",""Windows Vista (amd64)""
"130",""Windows Vista (x86)""
"11",""Windows XP (amd64)""
"850",""Windows XP (x86)""
"10",""z/OS (s390)""
"29",""z/OS (s390x)""
"182797","N/A"
