"138",""AIX (ppc)""
"2250",""AIX (ppc64)""
"1",""DragonFlyBSD (amd64)""
"1",""FreeBSD (aarch64)""
"745",""FreeBSD (amd64)""
"150",""FreeBSD (i386)""
"368",""HP-UX (IA64N)""
"25",""HP-UX (IA64W)""
"41",""HP-UX (PA_RISC2.0)""
"14",""HP-UX (ia64)""
"2582",""Linux (aarch64)""
"516605",""Linux (amd64)""
"3281",""Linux (arm)""
"1",""Linux (e2k)""
"6400",""Linux (i386)""
"1",""Linux (ia64)""
"1",""Linux (mips)""
"202",""Linux (mips64el)""
"1",""Linux (mipsel)""
"19",""Linux (ppc)""
"109",""Linux (ppc64)""
"585",""Linux (ppc64le)""
"4",""Linux (s390)""
"313",""Linux (s390x)""
"3",""Linux (sparcv9)""
"4",""Linux (sw64)""
"41",""Linux (x86)""
"5",""Linux (zArch_64)""
"1",""Mac OS X (amd64)""
"29918",""Mac OS X (x86_64)""
"3",""NONSTOP_KERNEL (IA64N)""
"26",""NONSTOP_KERNEL (x86_64N)""
"2",""NetBSD (amd64)""
"1",""NetBSD (i386)""
"6",""OS/400 (ppc)""
"38",""OS/400 (ppc64)""
"5",""OS400 (ppc64)""
"21",""OpenBSD (amd64)""
"1",""OpenBSD (i386)""
"1109",""SunOS (amd64)""
"246",""SunOS (sparc)""
"1433",""SunOS (sparcv9)""
"105",""SunOS (x86)""
"40718",""Windows 10 (amd64)""
"31845",""Windows 10 (x86)""
"81",""Windows 2003 (amd64)""
"684",""Windows 2003 (x86)""
"11244",""Windows 7 (amd64)""
"11294",""Windows 7 (x86)""
"224",""Windows 8 (amd64)""
"198",""Windows 8 (x86)""
"2113",""Windows 8.1 (amd64)""
"1424",""Windows 8.1 (x86)""
"1860",""Windows NT (unknown) (amd64)""
"946",""Windows NT (unknown) (x86)""
"2",""Windows Server 2003 (amd64)""
"3",""Windows Server 2003 (x86)""
"259",""Windows Server 2008 (amd64)""
"432",""Windows Server 2008 (x86)""
"8159",""Windows Server 2008 R2 (amd64)""
"4312",""Windows Server 2008 R2 (x86)""
"1762",""Windows Server 2012 (amd64)""
"1023",""Windows Server 2012 (x86)""
"23154",""Windows Server 2012 R2 (amd64)""
"11954",""Windows Server 2012 R2 (x86)""
"20797",""Windows Server 2016 (amd64)""
"13280",""Windows Server 2016 (x86)""
"1",""Windows Server 2016 Standard (amd64)""
"2658",""Windows Server 2019 (amd64)""
"728",""Windows Server 2019 (x86)""
"1",""Windows Server 2019 Standard (amd64)""
"3",""Windows Server version 1909 (amd64)""
"5",""Windows Vista (amd64)""
"45",""Windows Vista (x86)""
"9",""Windows XP (amd64)""
"401",""Windows XP (x86)""
"7",""z/OS (s390)""
"142",""z/OS (s390x)""
"267652","N/A"
