"556","AIX (ppc)"
"978","AIX (ppc64)"
"1","Darwin (ppc)"
"1","DragonFlyBSD (amd64)"
"526","FreeBSD (amd64)"
"204","FreeBSD (i386)"
"275","HP-UX (IA64N)"
"37","HP-UX (IA64W)"
"81","HP-UX (PA_RISC2.0)"
"1","HP-UX (PA_RISC2.0W)"
"10","HP-UX (ia64)"
"45","Linux (aarch64)"
"181926","Linux (amd64)"
"515","Linux (arm)"
"15355","Linux (i386)"
"19","Linux (ia64)"
"2","Linux (mips)"
"1","Linux (mips64)"
"1","Linux (mips64el)"
"1","Linux (mipsel)"
"37","Linux (ppc)"
"200","Linux (ppc64)"
"96","Linux (ppc64le)"
"17","Linux (s390)"
"176","Linux (s390x)"
"2","Linux (sparcv9)"
"185","Linux (x86)"
"1","Mac OS X (amd64)"
"5","Mac OS X (i386)"
"1","Mac OS X (ppc)"
"16797","Mac OS X (x86_64)"
"96778","N/A"
"2","NONSTOP_KERNEL (IA64N)"
"4","NetBSD (amd64)"
"3","NetBSD (i386)"
"4","OS X (x86_64)"
"2","OS/400 (PowerPC)"
"1","OS/400 (ppc)"
"1","OS/400 (ppc64)"
"14","OpenBSD (amd64)"
"3","OpenBSD (i386)"
"316","SunOS (amd64)"
"1560","SunOS (sparc)"
"315","SunOS (sparcv9)"
"1299","SunOS (x86)"
"25","Windows (amd64)"
"360","Windows 10 (amd64)"
"362","Windows 10 (x86)"
"10","Windows 2000 (x86)"
"437","Windows 2003 (amd64)"
"3203","Windows 2003 (x86)"
"17079","Windows 7 (amd64)"
"22966","Windows 7 (x86)"
"838","Windows 8 (amd64)"
"977","Windows 8 (x86)"
"1727","Windows 8.1 (amd64)"
"2960","Windows 8.1 (x86)"
"256","Windows NT (unknown) (amd64)"
"245","Windows NT (unknown) (x86)"
"7","Windows Server 2003 (amd64)"
"14","Windows Server 2003 (x86)"
"702","Windows Server 2008 (amd64)"
"1432","Windows Server 2008 (x86)"
"14462","Windows Server 2008 R2 (amd64)"
"1","Windows Server 2008 R2 (ia64)"
"10904","Windows Server 2008 R2 (x86)"
"3664","Windows Server 2012 (amd64)"
"3050","Windows Server 2012 (x86)"
"5533","Windows Server 2012 R2 (amd64)"
"3859","Windows Server 2012 R2 (x86)"
"48","Windows Vista (amd64)"
"421","Windows Vista (x86)"
"53","Windows XP (amd64)"
"2544","Windows XP (x86)"
"8","z/OS (s390)"
"11","z/OS (s390x)"
