"59","AIX (ppc)"
"1465","AIX (ppc64)"
"1","Darwin (ppc)"
"1","DragonFlyBSD (amd64)"
"3","FreeBSD (aarch64)"
"721","FreeBSD (amd64)"
"28","FreeBSD (i386)"
"191","HP-UX (IA64N)"
"17","HP-UX (IA64W)"
"11","HP-UX (PA_RISC2.0)"
"1","HP-UX (PA_RISC2.0W)"
"6","HP-UX (ia64)"
"9952","Linux (aarch64)"
"620640","Linux (amd64)"
"2777","Linux (arm)"
"4","Linux (e2k)"
"3037","Linux (i386)"
"111","Linux (loongarch64)"
"50","Linux (mips64el)"
"12","Linux (ppc)"
"49","Linux (ppc64)"
"686","Linux (ppc64le)"
"32","Linux (riscv64)"
"1","Linux (s390)"
"239","Linux (s390x)"
"1","Linux (sparcv9)"
"13","Linux (sw64)"
"23","Linux (x86)"
"1","Linux (x86_64)"
"1","Linux (zArch_64)"
"8293","Mac OS X (aarch64)"
"1","Mac OS X (arm64)"
"22505","Mac OS X (x86_64)"
"2","MidnightBSD (amd64)"
"1","MidnightBSD (i386)"
"342955","N/A"
"5","NONSTOP_KERNEL (IA64N)"
"1","NONSTOP_KERNEL (amd64)"
"9","NONSTOP_KERNEL (x86_64N)"
"3","NetBSD (amd64)"
"7","OS/400 (ppc)"
"52","OS/400 (ppc64)"
"11","OS400 (ppc64)"
"1","OpenBSD (aarch64)"
"23","OpenBSD (amd64)"
"392","SunOS (amd64)"
"67","SunOS (sparc)"
"939","SunOS (sparcv9)"
"25","SunOS (x86)"
"2","Windows 10 (aarch64)"
"73178","Windows 10 (amd64)"
"8890","Windows 10 (x86)"
"7","Windows 11 (aarch64)"
"7685","Windows 11 (amd64)"
"198","Windows 11 (x86)"
"26","Windows 2003 (amd64)"
"142","Windows 2003 (x86)"
"3351","Windows 7 (amd64)"
"1737","Windows 7 (x86)"
"96","Windows 8 (amd64)"
"43","Windows 8 (x86)"
"609","Windows 8.1 (amd64)"
"287","Windows 8.1 (x86)"
"1961","Windows NT (unknown) (amd64)"
"464","Windows NT (unknown) (x86)"
"78","Windows Server 2008 (amd64)"
"100","Windows Server 2008 (x86)"
"2827","Windows Server 2008 R2 (amd64)"
"805","Windows Server 2008 R2 (x86)"
"1094","Windows Server 2012 (amd64)"
"290","Windows Server 2012 (x86)"
"13591","Windows Server 2012 R2 (amd64)"
"3149","Windows Server 2012 R2 (x86)"
"36159","Windows Server 2016 (amd64)"
"4933","Windows Server 2016 (x86)"
"4","Windows Server 2016 Standard (amd64)"
"29950","Windows Server 2019 (amd64)"
"2111","Windows Server 2019 (x86)"
"5455","Windows Server 2022 (amd64)"
"131","Windows Server 2022 (x86)"
"33","Windows Server version 2009 (amd64)"
"1","Windows Vista (amd64)"
"52","Windows Vista (x86)"
"2","Windows XP (amd64)"
"107","Windows XP (x86)"
"179","z/OS (s390x)"
