"0","2434"
"1","5646"
"2","40657"
"3","3969"
"4","4980"
"5","2687"
"6","1983"
"7","959"
"8","1562"
"9","595"
"10","1473"
"11","430"
"12","757"
"13","376"
"14","411"
"15","372"
"16","359"
"17","229"
"18","240"
"19","175"
"20","437"
"21","163"
"22","199"
"23","103"
"24","180"
"25","159"
"26","138"
"27","83"
"28","118"
"29","76"
"30","142"
"31","78"
"32","105"
"33","69"
"34","65"
"35","51"
"36","60"
"37","45"
"38","58"
"39","50"
"40","90"
"41","44"
"42","46"
"43","47"
"44","39"
"45","35"
"46","36"
"47","23"
"48","31"
"49","22"
"50","53"
"51","34"
"52","36"
"53","23"
"54","22"
"55","28"
"56","21"
"57","23"
"58","13"
"59","11"
"60","26"
"61","15"
"62","27"
"63","16"
"64","26"
"65","19"
"66","16"
"67","11"
"68","9"
"69","6"
"70","17"
"71","13"
"72","17"
"73","14"
"74","13"
"75","13"
"76","7"
"77","11"
"78","9"
"79","10"
"80","14"
"81","11"
"82","15"
"83","15"
"84","5"
"85","12"
"86","5"
"87","5"
"88","9"
"89","9"
"90","6"
"91","6"
"92","12"
"93","6"
"94","7"
"95","8"
"96","6"
"97","7"
"98","6"
"99","4"
"100","16"
"101","3"
"102","4"
"103","2"
"104","1"
"105","9"
"106","12"
"107","6"
"108","10"
"109","6"
"110","9"
"112","1"
"113","3"
"114","6"
"115","3"
"116","3"
"117","1"
"118","4"
"119","3"
"120","5"
"121","3"
"122","7"
"123","3"
"124","2"
"125","1"
"126","1"
"127","4"
"128","4"
"129","4"
"130","3"
"131","3"
"132","1"
"133","2"
"134","2"
"135","4"
"136","3"
"137","5"
"138","3"
"139","2"
"140","6"
"141","1"
"142","2"
"143","1"
"144","2"
"145","1"
"146","3"
"147","2"
"148","1"
"149","3"
"150","4"
"151","2"
"152","5"
"153","4"
"154","3"
"155","4"
"156","2"
"157","3"
"158","1"
"159","3"
"160","3"
"161","3"
"162","2"
"163","1"
"165","3"
"166","1"
"167","2"
"168","4"
"169","1"
"170","1"
"171","1"
"172","2"
"174","1"
"175","3"
"176","3"
"177","2"
"178","1"
"179","2"
"182","2"
"183","1"
"184","1"
"187","1"
"189","2"
"190","2"
"192","1"
"198","1"
"199","2"
"200","2"
"201","1"
"202","1"
"203","3"
"204","1"
"205","2"
"209","1"
"210","1"
"212","1"
"215","2"
"216","1"
"218","1"
"219","1"
"222","1"
"223","1"
"228","1"
"229","1"
"230","1"
"231","1"
"232","1"
"233","1"
"234","1"
"236","1"
"239","1"
"240","1"
"241","1"
"244","1"
"247","1"
"248","2"
"251","1"
"252","1"
"254","1"
"257","2"
"258","1"
"259","1"
"266","1"
"267","1"
"268","2"
"271","1"
"273","1"
"274","1"
"285","1"
"297","1"
"300","2"
"303","1"
"304","1"
"309","1"
"318","1"
"322","1"
"332","2"
"335","1"
"337","1"
"346","1"
"352","1"
"361","1"
"378","1"
"380","2"
"389","1"
"396","1"
"405","1"
"415","1"
"424","1"
"430","1"
"432","1"
"440","1"
"442","1"
"444","1"
"445","1"
"451","1"
"453","1"
"456","1"
"466","1"
"482","1"
"490","1"
"503","1"
"504","1"
"508","2"
"536","1"
"537","1"
"538","1"
"550","1"
"581","1"
"595","1"
"650","2"
"657","1"
"677","1"
"692","1"
"700","1"
"702","1"
"704","1"
"712","1"
"750","1"
"851","1"
"860","1"
"896","1"
"911","1"
"960","1"
"1078","1"
"1335","1"
"4866","1"
"8004","1"
